blockchain,pool,token,symbol,decimals,local_date,net_raw,transfers
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-04-12,3,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-04-13,-15311,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-04-14,-33221,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-04-16,-3988,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-04-27,14616,3
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-05-02,290444,9
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-05-11,-2209,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-05-16,417,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-05-17,-250207,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-05-24,32473,5
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-05-25,-2386,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-06-02,-17893,3
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-06-04,9759,6
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-06-19,1594,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-07-03,1028,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-07-06,-22890,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-07-11,-143,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-07-16,13094,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-07-17,4303,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-07-25,10,3
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-07-30,-2995,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-07-31,3476,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-08-13,3874,4
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-08-14,-21936,4
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-08-16,5271,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-08-20,3104,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0x73e0c0d45e048d25fc26fa3159b0aa04bfa4db98,kBTC,8,2026-08-30,2,3
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-02-15,-3082828811344315,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-02-21,460279697352816,5
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-03-01,-615157449391918,7
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-03-02,5284406149630369,5
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-03-04,-2791874948859367,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-03-05,-2919429639933,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-03-06,30147521554779,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-03-12,334483413067947,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-03-14,17656005816775,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-03-17,1682638260000000,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-03-19,-55528543300642,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-03-21,-19896043896657,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-03-29,-4061588110370,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-03-30,-4574288994355,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-03-31,551863076605104,7
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-04-01,-939979931929412,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-04-02,-6240214100549,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-04-03,-8022406984923622,11
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-04-05,138364651906712,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-04-06,2881069886343610,4
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-04-09,-30401826397356,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-04-10,-15215784275780,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-04-11,-20481095005328,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-04-12,-30030803795,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-04-13,153286088039601,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-04-14,332605089602705,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-04-16,39930025000000,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-04-27,-146337850726972,3
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-05-02,-2906399386938014,9
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-05-11,22103332996876,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-05-16,-4171254400224,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-05-17,2503617565000000,4
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-05-24,-325033362170258,4
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-05-25,23882448009074,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-06-02,179099994852637,3
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-06-04,-97676133253561,5
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-06-19,-15954881040868,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-07-03,-10289544899815,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-07-06,229127937361126,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-07-11,1440142606655,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-07-16,-131069845927119,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-07-17,-43071174627115,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-07-25,-100094840023,3
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-07-30,29985000000000,2
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-07-31,-34793137399957,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-08-13,-38775253123909,4
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-08-14,219578291271047,5
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-08-16,-52763140185171,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-08-20,-31070765641913,1
ink,0x039fc1099c8f975ab0a0a8f7a68dbf8c18ba03d0,0xae4efbc7736f963982aacb17efa37fcbab924cb3,SolvBTC,18,2026-08-30,-15800446951,3
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-02-11,1,2
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-02-12,9222706629650514,4
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-02-13,58698996168324049,8
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-02-15,11400000000000000,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-02-16,36820464103194729,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-02-17,69909540931434551,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-02-18,-90028101405970721,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-02-19,698792767931751,107
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-02-20,1853592587229961,187
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-02-21,27684722912355396,159
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-02-22,40654380696501912,533
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-02-23,29917654245763409,137
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-02-25,600506626499102,67
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-02-27,-265591686779642,335
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-03-01,-91479569758774,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-03-02,40341525725901551,84
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-03-03,6251103431690969,223
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-03-04,-606660184807304,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-03-05,100000000000000,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-03-06,100178894003828,3
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-03-07,51295003701328122,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-03-10,-998900324158953,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-03-17,1251910178955968,4
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-03-19,-166845967335067,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-03-20,163661367432406,3
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-03-21,-3948015043822860,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-03-22,-511403960291099,2
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-03-23,4442121400286602,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-03-28,20000000000000,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-03-29,-48876011942317,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-04-01,-9252799953382,2
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-04-02,-29468048736595,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-04-04,-16790380841881,3
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-04-06,-995246479265621,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-04-11,670475621503434,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-04-12,-78595192330658,3
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-04-13,446777902357609,2
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-04-18,-4093498739536,6
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-04-21,-175072359322620759,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-05-01,-106614517878998453,11
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-05-03,-2930443364191396,5
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-05-07,568974256500000,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-05-09,-1552571278363484,2
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-05-13,110229054382513481,7
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-05-15,365756818609546,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-05-16,-12800818421602,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-05-19,20000000000000,4
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-05-20,26116822958697,8
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-05-23,-45711005358599,8
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-05-26,-90129713736972428,2
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-05-27,537738618573,2
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-06-08,538732364465,2
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-06-09,300000000000000,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-06-10,126240446873600,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-06-13,551024110598,2
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-07-05,456316185522650,2
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-07-10,-6924027581684,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-07-28,-5806497037964413,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-08-12,3370529426114,2
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x4200000000000000000000000000000000000006,WETH,18,2026-08-22,-636641892277,2
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,wrsETH,18,2026-02-11,1,2
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,wrsETH,18,2026-02-12,-8978415873536945,4
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,wrsETH,18,2026-02-13,-55182938982763947,8
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,wrsETH,18,2026-02-15,-10714914020165796,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,wrsETH,18,2026-02-16,-34605376221670320,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,wrsETH,18,2026-02-17,93921830835286023,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,wrsETH,18,2026-02-18,84633000000000000,1
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,wrsETH,18,2026-02-19,579178031910795,107
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,wrsETH,18,2026-02-20,-33319107298289,187
ink,0x182fb127f9063738ea6b93103eaa29f272160d8d,0x9f0a74a92287e323eb95c1cd9ecdbeb0e397cae4,wrsETH,18,2026-02-21,-25272816517578471,159
