pool,token,symbol,decimals,local_date,net_raw,transfers
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-01-20,-1763055185276120477,184
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-01-21,-463458371379441818,197
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-01-22,976975669844270574,201
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-01-23,251157037502087290,171
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-01-24,-468663916733270355,67
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-01-25,193628484387769996,157
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-01-26,-667123810264396918,112
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-01-27,-602005844302309433,153
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-01-28,-117422963115621094,93
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-01-29,-4594320619751920536,77
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-01-30,-648874473374213247,128
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-01-31,1184809673931582326,106
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-01,1619042747724455064,145
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-02,408856379102318393,103
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-03,509782038175033068,126
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-04,991739402114779609,141
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-05,-3209497609708289023,292
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-06,-58698465881648676,198
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-07,-644408365831976770,124
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-08,222035211954775200,68
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-09,-796130909250529759,126
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-10,536971372282747306,90
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-11,69823266947175240,80
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-12,-588959334271821274,81
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-13,-5028158835862298353,75
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-14,707699509652648823,138
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-15,-53228418808243216,101
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-16,190208603839388745,69
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-17,-518235514740622502,70
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-18,-340076651809421040,56
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-19,-899139072921728490,41
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-20,210509554473081360,134
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-21,-191656508698036491,56
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-22,16467095694508238,36
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-23,96454031100687179,53
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-24,-63490817314823356,35
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-25,-146947745851831201,248
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-26,267254811888320073,150
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-27,-74858053379703975,62
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-02-28,-248445382187236663,58
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-01,-126865006622569060,54
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-02,-190820719645031603,56
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-03,-70805992584538992,68
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-04,-37391288935101108,71
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-05,55413802924198351,48
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-06,-152267772594241175,38
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-07,26029805510066066,40
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-08,-75981481106227223,47
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-09,41205408406108195,43
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-10,-880160140598671584,88
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-11,-1350765733546192,25
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-12,255150831928802691,75
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-13,-259175185708914542,48
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-14,68409277385056206,22
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-15,80506679063781401,90
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-16,-119176170132316486,132
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-17,151134323410757132,74
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-18,-193744773467011197,98
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-19,113171108198437899,55
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-20,-58276391098931646,28
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-21,-13789730952723825,15
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-22,-45540721508746312,36
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-23,45937803892485150,95
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-24,29111941479200905,74
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0x4200000000000000000000000000000000000006,WETH,18,2026-03-25,-5439561023230875,69
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2025-12-20,43369555319,68
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2025-12-21,-3864572785,58
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2025-12-22,-27068362709,77
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2025-12-23,5720719987,43
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2025-12-24,-2860663488,152
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2025-12-25,14651574639,113
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2025-12-26,-8461080633,55
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2025-12-27,-16378720214,58
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2025-12-28,4815618145,80
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2025-12-29,16354755549,80
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2025-12-30,2120350583,26
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2025-12-31,9757336718,92
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-01,-12497756362,98
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-02,-14653863982,159
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-03,-348751243,48
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-04,7704484053,54
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-05,9963027044,102
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-06,18525125014,162
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-07,766361484,76
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-08,-913554222,118
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-09,6764078916,260
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-10,-1419460617,173
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-11,-1717196483,481
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-12,4854867544,383
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-13,-10764160624,331
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-14,25611260982,224
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-15,-19404779255,146
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-16,-6383788116,98
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-17,3959965453,71
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-18,11265574863,178
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-19,-10866132285,142
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-20,-26379547763,183
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-21,272590523,190
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-22,11249084404,198
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-23,-2057117873,173
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-24,3858491653,65
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-25,-1585374616,157
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-26,5525697303,110
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-27,5141630671,154
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-28,907288847,94
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-29,-42944801959,77
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-30,5512258968,132
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-01-31,-20260510905,102
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-01,-13077344601,135
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-02,-3224151821,99
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-03,-4115457749,115
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-04,-7453214960,135
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-05,585435123,298
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-06,374866603,197
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-07,4898626653,130
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-08,-1716767119,70
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-09,3481981,131
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-10,-4129892284,92
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-11,-538827134,84
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-12,-14755436686,79
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-13,-38211295833,75
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-14,2466674506,126
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-15,371560761,101
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-16,-1327639077,71
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-17,3627304355,68
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-18,2418404677,58
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-19,-7893863047,42
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-20,-1532302732,135
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-21,1347482033,60
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-22,-118951324,38
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-23,-687389238,53
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-24,455559761,38
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-25,946499215,240
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-26,-1821025395,155
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-27,515630977,62
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-02-28,1737643684,60
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-01,906373324,57
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-02,1217140260,63
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-03,525532382,76
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-04,250190669,79
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-05,-780563172,48
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-06,-15860550208,36
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-07,-203574541,43
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-08,585144159,50
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-09,-324211718,47
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-10,-6177335521,90
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-11,-6055735,28
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-12,-1976711928,77
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-13,2006483081,55
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-14,-542524113,25
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-15,-639896355,92
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-16,940674504,140
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-17,-1208115699,72
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-18,1553729919,98
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-19,-897541953,55
0x034196aee7968d4c85b00b40c4e88ef706577cfa,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,6,2026-03-20,463023503,32
